timestep,true_position,predicted_position,trajectory_error,path_error,nees,train_samples,test_id
52.0,[2102.26858363 1539.10066615   52.        ],[2093.42929658 1877.56083229   50.        ],[ -8.83928705 338.46016613  -2.        ],[  0.67224547  25.86171271 -32.        ],0.4835700445084898,500,219
262.0,[1889.27729125 3848.16680867  262.        ],[1991.94159881 4073.31409588  260.        ],[102.66430756 225.14728721  -2.        ],[109.95407727  11.95642028 -22.        ],0.600049059517773,500,219
320.0,[1777.58673548 4843.6706026   320.        ],[1966.47256753 4690.56851489  320.        ],[ 188.88583205 -153.10208771    0.        ],[177.96259581  46.48623049  20.        ],3.477203738073323,500,219
413.0,[1775.91694312 5482.60570124  413.        ],[1906.284841   5579.11703604  410.        ],[130.36789788  96.5113348   -3.        ],[138.16786729  -1.91905677 -13.        ],0.838787836476583,500,219
622.0,[1688.16007788 7756.97761336  622.        ],[1791.66512773 7729.47566201  620.        ],[103.50504985 -27.50195135  -2.        ],[103.50504985 -27.50195135  -2.        ],0.5233420101793087,500,219
680.0,[1615.06027893 8751.35491676  680.        ],[1761.68762865 8355.01175474  680.        ],[ 146.62734972 -396.34316202    0.        ],[112.03710887  14.18356857  40.        ],3.2597636086684623,500,219
728.0,[1569.4192877  9279.76590376  728.        ],[1716.48100578 8866.9329088   730.        ],[ 147.06171808 -412.83299496    2.        ],[ 97.72225464 -13.16900023  42.        ],3.2756592084301603,500,219
773.0,[1558.84393608 9396.91696291  773.        ],[1667.14154234 9266.59690353  770.        ],[ 108.29760626 -130.32005939   -3.        ],[ 94.47491165 -31.69481701   7.        ],0.9152057665224361,500,219
19.0,[ 1189.07769416 11261.85605009    19.        ],[ 1199.01482184 11101.11966027    20.        ],[   9.93712768 -160.73638983    1.        ],[  0.   0. -19.],0.10661449522999389,500,220
282.0,[1447.70997777 8896.43764123  282.        ],[1367.70828421 8693.09526486  280.        ],[ -80.00169355 -203.34237637   -2.        ],[-96.91317435   7.02550096 -22.        ],0.28026696052320615,500,220
340.0,[1493.90756645 8308.65711241  340.        ],[1420.51443198 8041.15323473  340.        ],[ -73.39313447 -267.50387768    0.        ],[-91.31238166 -47.0429333  -20.        ],0.4530784340180183,500,220
411.0,[1501.32886583 7603.38455583  411.        ],[1488.56096308 7254.56380802  410.        ],[ -12.76790275 -348.82074781   -1.        ],[-43.04094316 -10.54128746 -31.        ],0.6876493258091315,500,220
637.0,[1560.69926092 5184.40405484  637.        ],[1755.89779513 4931.18265946  640.        ],[ 195.1985342  -253.22139538    3.        ],[161.73958648  17.6985901  -27.        ],0.5307897426591468,500,220
702.0,[1582.40656163 4662.15605841  702.        ],[1820.25866398 4393.04707682  700.        ],[ 237.85210235 -269.10898159   -2.        ],[ 2.06031090e+02  1.80679689e-01 -3.20000000e+01],0.6852079021833809,500,220
782.0,[1641.77695672 3839.76632719  782.        ],[1905.75721243 3653.19448805  780.        ],[ 263.98025571 -186.57183913   -2.        ],[242.0241395    3.43866661 -22.        ],0.6097745203686685,500,220
1020.0,[1965.90220741 1493.11242745 1020.        ],[2217.44469799 1275.52770578 1020.        ],[ 251.54249058 -217.58472167    0.        ],[213.92214908  39.37343092 -30.        ],1.1559345844464066,500,220
1070.0,[2102.6396486 1026.7162197 1070.       ],[2269.53734095  923.2125107  1070.        ],[ 166.89769235 -103.503709      0.        ],[147.78452979  25.45777417 -20.        ],0.6744883526087683,500,220
20.0,[6903.47822155 6592.29271873   20.        ],[6754.67630286 6458.19248859   20.        ],[-148.80191869 -134.10023014    0.        ],[  0.   0. -20.],0.16189373311190292,141,221
170.0,[5646.12457303 5455.86916579  170.        ],[5643.74364058 5487.88720793  170.        ],[-2.38093245 32.01804214  0.        ],[-2.38093245 32.01804214  0.        ],0.004296956093993086,141,221
251.0,[4545.54587406 4460.1998842   251.        ],[5019.79674869 4964.28499998  250.        ],[474.25087463 504.08511578  -1.        ],[-16.41810399  98.29805853  59.        ],1.7294442401977697,141,221
389.0,[3779.48224492 3768.1096375   389.        ],[3857.47942436 4006.01074392  390.        ],[ 77.99717944 237.90110642   1.        ],[-88.88222853 100.28169726  21.        ],0.23190812645640493,141,221
530.0,[2591.88881064 2692.48489025  530.        ],[2751.88337677 3080.87825444  530.        ],[159.99456614 388.39336419   0.        ],[-113.99096356  150.47026923   40.        ],0.659748483617322,141,221
759.0,[1078.5003333  1242.17765292  759.        ],[1492.29130273 1906.82707223  760.        ],[413.79096943 664.64941931   1.        ],[ 37.99998093 237.83760529 111.        ],2.7793732175631423,141,221
869.0,[448.43201541 571.88727762 869.        ],[1116.50031424 1480.01525821  870.        ],[668.06829882 908.12798059   1.        ],[668.06829882 908.12798059   1.        ],6.28158246428427,141,221
0.0,[ 1180.35766738 11401.62888188     0.        ],[ 1180.35766738 11401.62888188     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,223
59.0,[ 1207.44541014 10816.57123002    59.        ],[ 1212.19216948 10811.67856015    60.        ],[ 4.74675935 -4.89266987  1.        ],[ 4.74675935 -4.89266987  1.        ],0.00018783152683614202,500,223
121.0,[ 1226.92632103 10194.3202091    121.        ],[ 1241.67578618 10237.41388333   120.        ],[14.74946515 43.09367423 -1.        ],[14.74946515 43.09367423 -1.        ],0.008638179231305823,500,223
251.0,[1290.37843078 8782.21730554  251.        ],[1313.52423677 8944.2979447   250.        ],[ 23.14580599 162.08063916  -1.        ],[28.37388042 55.04217963  9.        ],0.09869858924566828,500,223
429.0,[1482.4045524  6910.72368476  429.        ],[1437.46570854 6925.12668256  430.        ],[-44.93884386  14.4029978    1.        ],[-44.93884386  14.4029978    1.        ],0.009807444048991856,500,223
490.0,[1538.43536276 6272.50380603  490.        ],[1492.94521293 6232.13705526  490.        ],[-45.49014984 -40.36675077   0.        ],[-45.49014984 -40.36675077   0.        ],0.015696147153762854,500,223
620.0,[1660.33020518 4882.0852808   620.        ],[1623.92551003 4862.83009226  620.        ],[-36.40469515 -19.25518854   0.        ],[-36.40469515 -19.25518854   0.        ],0.008791863813548061,500,223
790.0,[1812.4668426  3114.86859785  790.        ],[1818.9893795  3385.90610955  790.        ],[  6.5225369 271.0375117   0.       ],[40.50408629 12.20926051 30.        ],0.28660441516924934,500,223
981.0,[1987.05291066 1246.95404035  981.        ],[2020.28861249 1679.4854435   980.        ],[ 33.23570183 432.53140315  -1.        ],[ 44.95903556 333.76126231   9.        ],0.6204723395866568,500,223
0.0,[12068.33152938  9738.89150303     0.        ],[12068.33152938  9738.89150303     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,55,224
40.0,[11693.55591038  9432.4655783     40.        ],[11769.98063353  9538.57112266    40.        ],[ 76.42472315 106.10554436   0.        ],[ 1.87238354 55.99888087 10.        ],0.06859300508657734,55,224
91.0,[11401.8988445   9173.35340695    91.        ],[11397.7242013   9288.33417828    90.        ],[ -4.1746432  114.98077133  -1.        ],[-78.50035171  65.01642592   9.        ],0.05345247453275823,55,224
368.0,[9340.07634252 7442.27413263  368.        ],[9311.23072441 7885.81593237  370.        ],[-28.84561812 443.54179974   2.        ],[-250.92949623  294.73539159   32.        ],0.8273863003082473,55,224
460.0,[8685.14667169 6864.78334211  460.        ],[8645.08989131 7440.13669263  460.        ],[-40.05678038 575.35335052   0.        ],[-262.5800294   426.85376202   30.        ],1.4091831428469621,55,224
719.0,[6707.37038526 5177.35600151  719.        ],[6701.57667282 6144.96145719  720.        ],[ -5.79371244 967.60545568   1.        ],[-452.81970443  669.44731162   61.        ],4.046015088070127,55,224
830.0,[5974.33153839 4553.19713286  830.        ],[5882.511309   5598.68020325  830.        ],[ -91.82022939 1045.48307039    0.        ],[-538.28007526  747.42647159   60.        ],4.850249247871124,55,224
1191.0,[3204.51707497 2366.98113794 1191.        ],[3206.01762466 3810.00624724 1190.        ],[ 1.50054969e+00  1.44302511e+03 -1.00000000e+00],[-668.76600602  997.77928571   89.        ],9.329625798430987,55,224
1399.0,[1484.63094221 1005.06593802 1399.        ],[1639.81382669 2769.21637047 1400.        ],[1.55182884e+02 1.76415043e+03 1.00000000e+00],[-366.82597979 1416.49993133   71.        ],13.950214422756336,55,224
1470.0,[1005.58606683  621.25112923 1470.        ],[1117.80496242 2421.56586934 1470.        ],[ 112.21889559 1800.31474011    0.        ],[ 112.21889559 1800.31474011    0.        ],14.531081701761494,55,224
0.0,[862.54052116 552.65390832   0.        ],[862.54052116 552.65390832   0.        ],[0. 0. 0.],[0. 0. 0.],0.0,165,225
60.0,[1265.14601287 1079.71975132   60.        ],[1300.15853376 1041.21127584   60.        ],[ 35.0125209  -38.50847548   0.        ],[ 35.0125209  -38.50847548   0.        ],0.011156963249172088,165,225
180.0,[2082.23107529 2146.78553058  180.        ],[2185.59468553 2027.93044829  180.        ],[ 103.36361024 -118.85508229    0.        ],[ 103.36361024 -118.85508229    0.        ],0.10701492182065352,165,225
360.0,[3370.75418122 3809.51010641  360.        ],[3574.91360068 3592.63906228  360.        ],[ 204.15941946 -216.87104414    0.        ],[ 204.15941946 -216.87104414    0.        ],0.3994672950892128,165,225
430.0,[3871.13529234 4459.23991111  430.        ],[4113.33695734 4213.32886221  430.        ],[ 242.20166501 -245.9110489     0.        ],[ 242.20166501 -245.9110489     0.        ],0.5453666160373485,165,225
729.0,[6069.88076799 7294.5903786   729.        ],[6289.68816006 6955.43026301  730.        ],[ 219.80739207 -339.16011559    1.        ],[ 288.14589743 -241.85062649   11.        ],0.6081605917988248,165,225
789.0,[6509.03615917 7866.84396712  789.        ],[6696.10153808 7549.65792054  790.        ],[ 187.06537891 -317.18604658    1.        ],[ 253.8751319  -215.91693383   11.        ],0.46651245088841387,165,225
939.0,[7597.55524664 9269.3282657   939.        ],[7668.0993347  9106.37879393  940.        ],[  70.54408805 -162.94947177    1.        ],[133.19369614 -57.80406527  11.        ],0.08663731815944266,165,225
1089.0,[ 8526.33086483 10718.03758519  1089.        ],[ 8586.85666525 10709.3288022   1090.        ],[60.52580042 -8.70878299  1.        ],[60.52580042 -8.70878299  1.        ],0.02030305557655392,165,225
1160.0,[ 8769.00735475 11482.66077781  1160.        ],[ 8995.12506241 11482.3753121   1160.        ],[226.11770766  -0.28546571   0.        ],[ 168.92519557 -111.64118673  -10.        ],0.28893765447234326,165,225
0.0,[8088.84526601 7220.61618434    0.        ],[8088.84526601 7220.61618434    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,105,226
190.0,[7162.29603764 6473.98737741  190.        ],[7169.66803453 6404.79916593  190.        ],[  7.37199689 -69.18821148   0.        ],[ 55.1621112  -26.81803313 -10.        ],0.020638277214311752,105,226
309.0,[6552.26522809 6005.36775722  309.        ],[6596.58395786 5895.77116336  310.        ],[  44.31872977 -109.59659386    1.        ],[ 92.05151527 -67.19178931  -9.        ],0.06334320967825467,105,226
378.0,[6108.65705728 5684.42450113  378.        ],[6263.66655942 5600.25762919  380.        ],[155.00950214 -84.16687194   2.        ],[ 107.66067424 -126.19580827   12.        ],0.1440990042038421,105,226
479.0,[5094.90756112 4944.98647154  479.        ],[5789.30706387 5179.68897983  480.        ],[694.39950274 234.70250829   1.        ],[ 174.95022397 -225.38277883  111.        ],2.3166782996229256,105,226
551.0,[4965.03482186 4852.76886913  551.        ],[5458.31942672 4886.68964409  550.        ],[493.28460485  33.92077495  -1.        ],[ 210.5117148  -216.88567919   59.        ],1.1063451900126389,105,226
669.0,[4230.32618263 4313.54719242  669.        ],[4893.35188983 4384.93521181  670.        ],[663.0257072   71.38801939   1.        ],[ 239.80031702 -307.4614259    91.        ],2.0492679926933874,105,226
741.0,[3833.10113298 4020.79665896  741.        ],[4563.78271661 4090.19143797  740.        ],[730.68158362  69.39477901  -1.        ],[ 311.1131378 -308.9563012   89.       ],2.5270182128586196,105,226
922.0,[2880.76288925 3321.63457957  922.        ],[3728.15201644 3333.30093691  920.        ],[847.38912719  11.66635735  -2.        ],[ 388.87827585 -409.29303728   98.        ],3.5887100908066296,105,226
1029.0,[2344.75954108 2926.80985164 1029.        ],[3224.03462513 2870.34899187 1030.        ],[879.27508405 -56.46085977   1.        ],[879.27508405 -56.46085977   1.        ],4.039275451953951,105,226
0.0,[18385.7126319    760.06658019     0.        ],[18385.7126319    760.06658019     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,227
79.0,[18153.05489614  1381.62009294    79.        ],[18034.18585906  1454.07403876    80.        ],[-118.86903708   72.45394582    1.        ],[-77.47601156 -12.08865094  -9.        ],0.08670407603483743,500,227
160.0,[17908.33754888  2006.98523461   160.        ],[17723.23902453  2122.15968105   160.        ],[-185.09852435  115.17444645    0.        ],[-110.19356632  -51.80727504  -20.        ],0.23321469959052918,500,227
369.0,[17131.14197066  3602.37434925   369.        ],[17002.75543966  3970.10994778   370.        ],[-128.386531    367.73559853    1.        ],[ -1.68355026  11.98937951 -39.        ],0.6392992439121736,500,227
447.0,[16873.43734948  4219.16467735   447.        ],[16769.18718864  4657.92876746   450.        ],[-104.25016084  438.76409011    3.        ],[ 38.66341846  12.75748315 -47.        ],0.8702092290151756,500,227
661.0,[16214.05489901  5848.04869628   661.        ],[16212.71382985  6434.73482045   660.        ],[ -1.34106916 586.68612417  -1.        ],[156.77711932  68.94319869 -61.        ],1.460366494448227,500,227
740.0,[15990.11719003  6366.44612091   740.        ],[15998.08345667  7136.87334624   740.        ],[  7.96626664 770.42722532   0.        ],[222.59663982  68.28869954 -80.        ],2.5320146816990707,500,227
809.0,[15764.50968869  6903.26325508   809.        ],[15807.89887506  7741.54502224   810.        ],[ 43.38918637 838.28176716   1.        ],[287.64117675  58.36595553 -89.        ],3.0738222892753626,500,227
1109.0,[14848.16474698  9096.06986913  1109.        ],[14854.53130894 10283.31696656  1110.        ],[6.36656196e+00 1.18724710e+03 1.00000000e+00],[ 435.86349557  171.61994229 -119.        ],5.746008419691013,500,227
0.0,[12767.23239908 10028.00811763     0.        ],[12767.23239908 10028.00811763     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,73,228
191.0,[11354.40252843  8774.15258991   191.        ],[11401.1402842   9070.40606045   190.        ],[ 46.73775577 296.25347054  -1.        ],[-95.98202463 196.02664814  19.        ],0.3699485848425614,73,228
291.0,[10497.05691684  8071.33656948   291.        ],[10688.3171138   8569.61663307   290.        ],[191.26019697 498.28006359  -1.        ],[-165.46844332  247.70539195   49.        ],1.174547861486123,73,228
370.0,[9813.74077585 7511.31013138  370.        ],[10117.10604124  8168.49531329   370.        ],[303.36526539 657.18518191   0.        ],[-197.40539905  305.87963912   70.        ],2.1654139383965703,73,228
408.0,[9461.22905501 7212.47997786  408.        ],[9830.91597334 7967.66028168  410.        ],[369.68691834 755.18030382   2.        ],[-202.60211362  354.15938301   82.        ],2.926174062374425,73,228
688.0,[6986.59677467 5074.57821212  688.        ],[7830.35702763 6568.50752186  690.        ],[ 843.76025296 1493.92930975    2.        ],[ 486.64167049 1244.37940722   52.        ],12.372371937525047,73,228
739.0,[6508.85062668 4734.01273848  739.        ],[7473.23844516 6318.95761933  740.        ],[9.64387818e+02 1.58494488e+03 1.00000000e+00],[9.64387818e+02 1.58494488e+03 1.00000000e+00],14.433996774032888,73,228
0.0,[15813.30473215   967.32260562     0.        ],[15813.30473215   967.32260562     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,92,229
